name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,shot_key
Giannis Antetokounmpo,Milwaukee Bucks,2/10/18,2017,3032977,1610612749,400975573,1,0,3,1,Jump Shot,2PT Field Goal,11,Orlando Magic,-50,106,400975573103
Marc Gasol,Memphis Grizzlies,1/26/18,2017,3206,1610612763,400975464,1,6,52,1,Jump Shot,2PT Field Goal,18,Los Angeles Clippers,-20,188,4009754641652
Aaron Gordon,Orlando Magic,11/22/17,2017,3064290,1610612753,400975012,1,10,58,0,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,-111,228,40097501211058
Kyle Korver,Cleveland Cavaliers,11/22/17,2017,2011,1610612739,400975005,3,4,30,1,Jump Shot,2PT Field Goal,12,Brooklyn Nets,112,49,4009750053430
Kristaps Porzingis,New York Knicks,11/3/17,2017,3102531,1610612752,400974875,1,9,17,1,Jump Shot,2PT Field Goal,12,Phoenix Suns,71,104,4009748751917
Marc Gasol,Memphis Grizzlies,2/7/18,2017,3206,1610612763,400975554,2,1,37,0,Jump Shot,2PT Field Goal,21,Utah Jazz,-117,179,4009755542137
DeMar DeRozan,Toronto Raptors,11/3/17,2017,3978,1610612761,400974879,3,4,22,1,Jump Shot,3PT Field Goal,23,Utah Jazz,-230,1,4009748793422
Giannis Antetokounmpo,Milwaukee Bucks,10/21/17,2017,3032977,1610612749,400974785,2,0,58,1,Jump Shot,2PT Field Goal,20,Portland Trail Blazers,-5,204,4009747852058
LeBron James,Cleveland Cavaliers,12/2/17,2017,1966,1610612739,400975080,1,8,10,0,Jump Shot,3PT Field Goal,24,Memphis Grizzlies,151,199,4009750801810
Carmelo Anthony,Oklahoma City Thunder,12/3/17,2017,1975,1610612760,400975088,4,6,59,0,Jump Shot,3PT Field Goal,25,San Antonio Spurs,-6,251,4009750884659
Pau Gasol,San Antonio Spurs,11/3/17,2017,996,1610612759,400974877,1,10,59,0,Jump Shot,3PT Field Goal,22,Charlotte Hornets,227,7,40097487711059
Carmelo Anthony,Oklahoma City Thunder,10/21/17,2017,1975,1610612760,400974787,4,4,6,1,Jump Shot,2PT Field Goal,19,Utah Jazz,-87,169,400974787446
James Harden,Houston Rockets,12/25/17,2017,3992,1610612745,400974448,2,4,57,0,Jump Shot,3PT Field Goal,22,Oklahoma City Thunder,223,1,4009744482457
LaMarcus Aldridge,San Antonio Spurs,10/21/17,2017,2983,1610612759,400974782,3,9,7,0,Jump Shot,2PT Field Goal,7,Chicago Bulls,-3,71,400974782397
Kevin Durant,Golden State Warriors,12/6/17,2017,3202,1610612744,400975109,3,0,30,0,Jump Shot,2PT Field Goal,18,Charlotte Hornets,103,154,4009751093030
James Harden,Houston Rockets,2/23/18,2017,3992,1610612745,400975623,4,0,21,1,Jump Shot,3PT Field Goal,29,Minnesota Timberwolves,186,226,4009756234021
Kristaps Porzingis,New York Knicks,11/3/17,2017,3102531,1610612752,400974875,1,10,51,1,Jump Shot,2PT Field Goal,17,Phoenix Suns,17,171,40097487511051
Draymond Green,Golden State Warriors,10/21/17,2017,6589,1610612744,400974784,4,6,59,0,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,61,247,4009747844659
Kevin Durant,Golden State Warriors,12/6/17,2017,3202,1610612744,400975109,1,0,33,0,Jump Shot,2PT Field Goal,11,Charlotte Hornets,49,100,4009751091033
Draymond Green,Golden State Warriors,10/21/17,2017,6589,1610612744,400974784,1,4,20,0,Jump Shot,3PT Field Goal,22,Memphis Grizzlies,-226,23,4009747841420
Carmelo Anthony,Oklahoma City Thunder,1/10/18,2017,1975,1610612760,400975357,2,6,27,0,Jump Shot,2PT Field Goal,13,Minnesota Timberwolves,134,27,4009753572627
Stephen Curry,Golden State Warriors,10/23/17,2017,3975,1610612744,400974796,3,3,9,0,Jump Shot,3PT Field Goal,28,Dallas Mavericks,-100,267,400974796339
Aaron Gordon,Orlando Magic,1/10/18,2017,3064290,1610612753,400975356,3,5,53,0,Jump Shot,3PT Field Goal,26,Milwaukee Bucks,-89,247,4009753563553
Kevin Durant,Golden State Warriors,10/23/17,2017,3202,1610612744,400974796,2,10,52,0,Jump Shot,3PT Field Goal,25,Dallas Mavericks,-127,225,40097479621052
Kevin Durant,Golden State Warriors,1/10/18,2017,3202,1610612744,400975359,1,4,23,1,Jump Shot,3PT Field Goal,27,Los Angeles Clippers,97,257,4009753591423
Marc Gasol,Memphis Grizzlies,10/23/17,2017,3206,1610612763,400974794,4,4,54,0,Jump Shot,3PT Field Goal,26,Houston Rockets,-133,227,4009747944454
Stephen Curry,Golden State Warriors,11/18/17,2017,3975,1610612744,400974982,2,4,12,0,Jump Shot,2PT Field Goal,12,Philadelphia 76ers,-7,127,4009749822412
Kevin Durant,Golden State Warriors,10/23/17,2017,3202,1610612744,400974796,2,1,24,1,Jump Shot,3PT Field Goal,24,Dallas Mavericks,-136,204,4009747962124
Kristaps Porzingis,New York Knicks,11/3/17,2017,3102531,1610612752,400974875,1,7,5,1,Jump Shot,2PT Field Goal,10,Phoenix Suns,89,55,400974875175
Stephen Curry,Golden State Warriors,11/4/17,2017,3975,1610612744,400974886,1,8,20,0,Jump Shot,2PT Field Goal,17,Denver Nuggets,-21,169,4009748861820
Kyle Lowry,Toronto Raptors,11/3/17,2017,3012,1610612761,400974879,2,7,24,0,Jump Shot,3PT Field Goal,30,Utah Jazz,159,256,4009748792724
Kentavious CaldwellPope,Los Angeles Lakers,4/4/18,2017,2581018,1610612747,400975920,5,1,11,1,Jump Shot,3PT Field Goal,26,San Antonio Spurs,81,257,4009759205111
Pau Gasol,San Antonio Spurs,12/6/17,2017,996,1610612759,400975112,1,9,58,0,Jump Shot,2PT Field Goal,16,Miami Heat,92,136,4009751121958
Pau Gasol,San Antonio Spurs,10/23/17,2017,996,1610612759,400974797,1,5,44,0,Jump Shot,2PT Field Goal,20,Toronto Raptors,2,209,4009747971544
DeMar DeRozan,Toronto Raptors,10/25/17,2017,3978,1610612761,400974814,3,0,4,0,Jump Shot,2PT Field Goal,21,Golden State Warriors,-20,211,400974814304
Kyle Lowry,Toronto Raptors,4/4/18,2017,3012,1610612761,400975917,1,7,36,0,Jump Shot,3PT Field Goal,28,Boston Celtics,-118,260,4009759171736
Marc Gasol,Memphis Grizzlies,12/31/17,2017,0,1610612763,0,2,0,0,0,Jump Shot,3PT Field Goal,50,Sacramento Kings,95,495,0200
LaMarcus Aldridge,San Antonio Spurs,10/21/17,2017,2983,1610612759,400974782,3,6,46,0,Jump Shot,2PT Field Goal,9,Chicago Bulls,0,90,4009747823646
James Harden,Houston Rockets,11/3/17,2017,3992,1610612745,400974874,3,1,7,1,Jump Shot,3PT Field Goal,25,Atlanta Hawks,158,199,400974874317
DeMar DeRozan,Toronto Raptors,10/23/17,2017,3978,1610612761,400974797,3,8,18,0,Jump Shot,3PT Field Goal,22,San Antonio Spurs,-228,10,4009747973818
DeMar DeRozan,Toronto Raptors,11/1/17,2017,3978,1610612761,400974865,1,7,7,0,Jump Shot,2PT Field Goal,17,Denver Nuggets,158,67,400974865177
James Harden,Houston Rockets,10/21/17,2017,3992,1610612745,400974783,2,1,27,1,Jump Shot,3PT Field Goal,27,Dallas Mavericks,-163,220,4009747832127
Kyle Lowry,Toronto Raptors,10/25/17,2017,3012,1610612761,400974814,4,1,5,0,Jump Shot,2PT Field Goal,13,Golden State Warriors,-50,126,400974814415
Jared Dudley,Phoenix Suns,10/23/17,2017,3201,1610612756,400974799,2,2,55,0,Jump Shot,3PT Field Goal,25,Sacramento Kings,64,246,4009747992255
Goran Dragic,Miami Heat,11/3/17,2017,3423,1610612748,400974878,2,4,39,1,Jump Shot,3PT Field Goal,25,Denver Nuggets,-4,255,4009748782439
Goran Dragic,Miami Heat,12/3/17,2017,3423,1610612748,400975086,1,10,46,1,Jump Shot,3PT Field Goal,26,Golden State Warriors,-11,262,40097508611046
Pau Gasol,San Antonio Spurs,2/25/18,2017,996,1610612759,400975640,1,7,36,1,Jump Shot,2PT Field Goal,17,Cleveland Cavaliers,25,172,4009756401736
Kyle Lowry,Toronto Raptors,4/4/18,2017,3012,1610612761,400975917,1,5,44,1,Jump Shot,3PT Field Goal,25,Boston Celtics,-86,243,4009759171544
Kristaps Porzingis,New York Knicks,10/27/17,2017,3102531,1610612752,400974824,3,8,56,0,Jump Shot,2PT Field Goal,16,Brooklyn Nets,78,143,4009748243856
James Harden,Houston Rockets,10/23/17,2017,3992,1610612745,400974794,2,5,5,0,Jump Shot,3PT Field Goal,28,Memphis Grizzlies,-142,244,400974794255
Aaron Gordon,Orlando Magic,3/5/18,2017,3064290,1610612753,400975701,1,9,18,1,Jump Shot,3PT Field Goal,24,Utah Jazz,-221,113,4009757011918
Stephen Curry,Golden State Warriors,10/23/17,2017,3975,1610612744,400974796,2,2,8,0,Jump Shot,3PT Field Goal,22,Dallas Mavericks,-228,26,400974796228
Marc Gasol,Memphis Grizzlies,1/2/18,2017,3206,1610612763,400975299,3,11,26,0,Jump Shot,2PT Field Goal,22,Los Angeles Clippers,-105,198,40097529931126
Goran Dragic,Miami Heat,12/3/17,2017,3423,1610612748,400975086,2,2,59,1,Jump Shot,3PT Field Goal,22,Golden State Warriors,-228,13,4009750862259
Goran Dragic,Miami Heat,11/3/17,2017,3423,1610612748,400974878,3,8,30,0,Jump Shot,3PT Field Goal,23,Denver Nuggets,-235,5,4009748783830
Giannis Antetokounmpo,Milwaukee Bucks,10/21/17,2017,3032977,1610612749,400974785,2,9,4,0,Jump Shot,2PT Field Goal,17,Portland Trail Blazers,-3,172,400974785294
Carmelo Anthony,Oklahoma City Thunder,11/3/17,2017,1975,1610612760,400974880,4,3,30,0,Jump Shot,3PT Field Goal,22,Boston Celtics,-225,11,4009748804330
James Harden,Houston Rockets,10/23/17,2017,3992,1610612745,400974794,3,7,31,0,Jump Shot,3PT Field Goal,27,Memphis Grizzlies,-141,235,4009747943731
Kyle Korver,Cleveland Cavaliers,12/6/17,2017,2011,1610612739,400975104,2,9,1,0,Jump Shot,3PT Field Goal,24,Sacramento Kings,-235,58,400975104291
Kristaps Porzingis,New York Knicks,10/21/17,2017,3102531,1610612752,400974781,4,7,27,1,Jump Shot,2PT Field Goal,10,Detroit Pistons,105,24,4009747814727
Goran Dragic,Miami Heat,12/6/17,2017,3423,1610612748,400975112,1,11,6,0,Jump Shot,3PT Field Goal,25,San Antonio Spurs,-90,237,4009751121116
Aaron Gordon,Orlando Magic,3/2/18,2017,3064290,1610612753,400975672,2,4,32,0,Jump Shot,3PT Field Goal,24,Detroit Pistons,56,241,4009756722432
Giannis Antetokounmpo,Milwaukee Bucks,11/3/17,2017,3032977,1610612749,400974870,4,2,45,1,Jump Shot,3PT Field Goal,26,Detroit Pistons,93,244,4009748704245
Kyle Lowry,Toronto Raptors,10/23/17,2017,3012,1610612761,400974797,4,5,43,0,Jump Shot,3PT Field Goal,26,San Antonio Spurs,-141,225,4009747974543
Kentavious CaldwellPope,Los Angeles Lakers,3/5/18,2017,2581018,1610612747,400975702,3,5,26,1,Jump Shot,3PT Field Goal,26,Portland Trail Blazers,122,232,4009757023526
Marc Gasol,Memphis Grizzlies,10/21/17,2017,3206,1610612763,400974784,1,6,56,0,Jump Shot,2PT Field Goal,22,Golden State Warriors,94,200,4009747841656
Aaron Gordon,Orlando Magic,11/3/17,2017,3064290,1610612753,400974871,4,5,50,0,Jump Shot,3PT Field Goal,25,Chicago Bulls,-116,232,4009748714550
James Harden,Houston Rockets,10/23/17,2017,3992,1610612745,400974794,1,3,2,0,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,-152,218,400974794132
Draymond Green,Golden State Warriors,3/31/18,2017,6589,1610612744,400975888,4,8,44,1,Jump Shot,2PT Field Goal,12,Sacramento Kings,127,-2,4009758884844
Pau Gasol,San Antonio Spurs,10/23/17,2017,996,1610612759,400974797,3,11,26,0,Jump Shot,3PT Field Goal,24,Toronto Raptors,16,246,40097479731126
James Harden,Houston Rockets,12/7/17,2017,3992,1610612745,400975117,4,0,45,0,Jump Shot,3PT Field Goal,26,Utah Jazz,-174,205,4009751174045
Draymond Green,Golden State Warriors,10/21/17,2017,6589,1610612744,400974784,2,7,0,0,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,6,260,400974784270
Kevin Durant,Golden State Warriors,1/10/18,2017,3202,1610612744,400975359,1,0,2,1,Jump Shot,2PT Field Goal,13,Los Angeles Clippers,131,43,400975359102
James Harden,Houston Rockets,10/23/17,2017,3992,1610612745,400974794,4,4,5,0,Jump Shot,3PT Field Goal,26,Memphis Grizzlies,-125,230,400974794445
Pau Gasol,San Antonio Spurs,11/17/17,2017,996,1610612759,400974974,2,7,53,1,Jump Shot,3PT Field Goal,25,Oklahoma City Thunder,-14,259,4009749742753
Carmelo Anthony,Oklahoma City Thunder,10/21/17,2017,1975,1610612760,400974787,1,10,54,0,Jump Shot,3PT Field Goal,24,Utah Jazz,11,245,40097478711054
DeMar DeRozan,Toronto Raptors,12/1/17,2017,3978,1610612761,400975070,4,5,16,1,Jump Shot,2PT Field Goal,21,Indiana Pacers,-54,210,4009750704516
Kyle Lowry,Toronto Raptors,10/23/17,2017,3012,1610612761,400974797,3,10,56,1,Jump Shot,3PT Field Goal,24,San Antonio Spurs,24,246,40097479731056
DeMarcus Cousins,New Orleans Pelicans,12/2/17,2017,4258,1610612740,400975084,3,9,43,0,Jump Shot,2PT Field Goal,22,Portland Trail Blazers,-148,172,4009750843943
James Harden,Houston Rockets,12/22/17,2017,3992,1610612745,400975226,1,11,36,1,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-95,237,40097522611136
Giannis Antetokounmpo,Milwaukee Bucks,2/25/18,2017,3032977,1610612749,400975639,1,8,31,0,Jump Shot,3PT Field Goal,27,New Orleans Pelicans,-180,214,4009756391831
Carmelo Anthony,Oklahoma City Thunder,10/21/17,2017,1975,1610612760,400974787,2,1,24,0,Jump Shot,3PT Field Goal,25,Utah Jazz,-113,225,4009747872124
Giannis Antetokounmpo,Milwaukee Bucks,1/1/18,2017,3032977,1610612749,400975292,3,5,15,1,Jump Shot,2PT Field Goal,18,Toronto Raptors,-110,154,4009752923515
Stephen Curry,Golden State Warriors,10/23/17,2017,3975,1610612744,400974796,3,3,25,1,Jump Shot,2PT Field Goal,8,Dallas Mavericks,76,44,4009747963325
Aaron Gordon,Orlando Magic,11/3/17,2017,3064290,1610612753,400974871,4,6,24,1,Jump Shot,3PT Field Goal,24,Chicago Bulls,33,246,4009748714624
James Harden,Houston Rockets,10/21/17,2017,3992,1610612745,400974783,3,10,22,0,Jump Shot,3PT Field Goal,28,Dallas Mavericks,-9,282,40097478331022
Kevin Durant,Golden State Warriors,12/6/17,2017,3202,1610612744,400975109,4,2,33,0,Jump Shot,3PT Field Goal,26,Charlotte Hornets,41,257,4009751094233
LaMarcus Aldridge,San Antonio Spurs,10/23/17,2017,2983,1610612759,400974797,3,10,33,1,Jump Shot,2PT Field Goal,13,Toronto Raptors,136,22,40097479731033
Kristaps Porzingis,New York Knicks,11/11/17,2017,3102531,1610612752,400974930,3,7,25,0,Jump Shot,2PT Field Goal,15,Sacramento Kings,9,155,4009749303725
Marc Gasol,Memphis Grizzlies,10/21/17,2017,3206,1610612763,400974784,1,5,10,0,Jump Shot,3PT Field Goal,25,Golden State Warriors,71,246,4009747841510
Kyle Lowry,Toronto Raptors,11/22/17,2017,3012,1610612761,400975009,3,5,23,0,Jump Shot,3PT Field Goal,25,New York Knicks,-174,193,4009750093523
Draymond Green,Golden State Warriors,12/3/17,2017,6589,1610612744,400975086,1,11,1,0,Jump Shot,3PT Field Goal,26,Miami Heat,4,263,4009750861111
Aaron Gordon,Orlando Magic,11/1/17,2017,3064290,1610612753,400974863,1,10,25,1,Jump Shot,3PT Field Goal,22,Memphis Grizzlies,-228,7,40097486311025
Marc Gasol,Memphis Grizzlies,4/4/18,2017,3206,1610612763,400975919,3,8,3,0,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,-96,242,400975919383
Aaron Gordon,Orlando Magic,12/6/17,2017,3064290,1610612753,400975106,4,3,12,0,Jump Shot,3PT Field Goal,23,Atlanta Hawks,-232,24,4009751064312
DeMar DeRozan,Toronto Raptors,10/23/17,2017,3978,1610612761,400974797,1,6,55,1,Jump Shot,3PT Field Goal,22,San Antonio Spurs,-221,8,4009747971655
Marc Gasol,Memphis Grizzlies,3/5/18,2017,3206,1610612763,400975700,2,3,52,1,Jump Shot,2PT Field Goal,14,San Antonio Spurs,-98,110,4009757002352
Marc Gasol,Memphis Grizzlies,10/21/17,2017,3206,1610612763,400974784,4,5,6,0,Jump Shot,2PT Field Goal,23,Golden State Warriors,5,233,400974784456
Giannis Antetokounmpo,Milwaukee Bucks,11/3/17,2017,3032977,1610612749,400974870,1,3,4,0,Jump Shot,3PT Field Goal,25,Detroit Pistons,-163,193,400974870134
James Harden,Houston Rockets,10/23/17,2017,3992,1610612745,400974794,1,8,28,1,Jump Shot,3PT Field Goal,25,Memphis Grizzlies,75,243,4009747941828
Kristaps Porzingis,New York Knicks,12/6/17,2017,3102531,1610612752,400975108,1,6,37,1,Jump Shot,2PT Field Goal,17,Memphis Grizzlies,64,164,4009751081637
Pau Gasol,San Antonio Spurs,4/4/18,2017,996,1610612759,400975920,4,9,33,0,Jump Shot,3PT Field Goal,23,Los Angeles Lakers,-235,41,4009759204933
Kristaps Porzingis,New York Knicks,11/22/17,2017,3102531,1610612752,400975009,4,8,4,0,Jump Shot,3PT Field Goal,26,Toronto Raptors,60,257,400975009484
Kevin Durant,Golden State Warriors,4/5/18,2017,3202,1610612744,400975921,3,6,54,0,Jump Shot,3PT Field Goal,26,Indiana Pacers,158,214,4009759213654
Kentavious CaldwellPope,Los Angeles Lakers,11/3/17,2017,2581018,1610612747,400974881,3,4,44,0,Jump Shot,3PT Field Goal,23,Brooklyn Nets,228,74,4009748813444
Kristaps Porzingis,New York Knicks,1/5/18,2017,3102531,1610612752,400975314,3,3,55,0,Jump Shot,3PT Field Goal,29,Miami Heat,36,289,4009753143355
DeMarcus Cousins,New Orleans Pelicans,11/1/17,2017,4258,1610612740,400974864,2,0,20,1,Jump Shot,3PT Field Goal,25,Minnesota Timberwolves,218,125,4009748642020
Stephen Curry,Golden State Warriors,10/23/17,2017,3975,1610612744,400974796,2,6,59,1,Jump Shot,3PT Field Goal,23,Dallas Mavericks,-233,-5,4009747962659
LeBron James,Cleveland Cavaliers,11/17/17,2017,1966,1610612739,400974971,4,9,47,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-91,239,4009749714947
Goran Dragic,Miami Heat,10/21/17,2017,3423,1610612748,400974780,3,1,51,0,Jump Shot,2PT Field Goal,9,Indiana Pacers,89,18,4009747803151
Marc Gasol,Memphis Grizzlies,12/8/17,2017,3206,1610612763,400975122,2,2,36,0,Jump Shot,2PT Field Goal,22,Toronto Raptors,81,206,4009751222236
DeMar DeRozan,Toronto Raptors,10/23/17,2017,3978,1610612761,400974797,2,2,10,0,Jump Shot,3PT Field Goal,24,San Antonio Spurs,-29,241,4009747972210
Marc Gasol,Memphis Grizzlies,11/24/17,2017,3206,1610612763,400975025,2,9,29,0,Jump Shot,2PT Field Goal,6,Denver Nuggets,25,58,4009750252929
Stephen Curry,Golden State Warriors,12/4/17,2017,3975,1610612744,400975097,3,1,11,0,Jump Shot,3PT Field Goal,26,New Orleans Pelicans,127,231,4009750973111
Goran Dragic,Miami Heat,1/3/18,2017,3423,1610612748,400975304,1,2,59,0,Jump Shot,3PT Field Goal,25,Detroit Pistons,172,188,4009753041259
Aaron Gordon,Orlando Magic,12/4/17,2017,3064290,1610612753,400975090,2,4,18,0,Jump Shot,2PT Field Goal,17,Charlotte Hornets,6,176,4009750902418
Kyle Lowry,Toronto Raptors,10/27/17,2017,3012,1610612761,400974827,2,3,43,1,Jump Shot,3PT Field Goal,24,Los Angeles Lakers,-132,210,4009748272343
Stephen Curry,Golden State Warriors,10/23/17,2017,3975,1610612744,400974796,1,6,59,0,Jump Shot,3PT Field Goal,26,Dallas Mavericks,174,199,4009747961659
Goran Dragic,Miami Heat,11/3/17,2017,3423,1610612748,400974878,2,6,47,0,Jump Shot,2PT Field Goal,17,Denver Nuggets,-82,152,4009748782647
Goran Dragic,Miami Heat,11/26/17,2017,3423,1610612748,400975038,2,3,4,1,Jump Shot,3PT Field Goal,26,Chicago Bulls,-169,200,400975038234
Kyle Lowry,Toronto Raptors,10/25/17,2017,3012,1610612761,400974814,4,0,16,0,Jump Shot,2PT Field Goal,5,Golden State Warriors,-49,22,4009748144016
Carmelo Anthony,Oklahoma City Thunder,12/13/17,2017,1975,1610612760,400975155,2,0,51,0,Jump Shot,2PT Field Goal,12,Indiana Pacers,-100,82,4009751552051
Kyle Lowry,Toronto Raptors,10/25/17,2017,3012,1610612761,400974814,1,3,17,0,Jump Shot,3PT Field Goal,25,Golden State Warriors,-194,166,4009748141317
Carmelo Anthony,Oklahoma City Thunder,2/22/18,2017,1975,1610612760,400975617,1,4,24,1,Jump Shot,3PT Field Goal,25,Sacramento Kings,-27,252,4009756171424
James Harden,Houston Rockets,12/7/17,2017,3992,1610612745,400975117,1,7,17,1,Jump Shot,2PT Field Goal,17,Utah Jazz,68,164,4009751171717
Stephen Curry,Golden State Warriors,10/23/17,2017,3975,1610612744,400974796,3,10,24,1,Jump Shot,3PT Field Goal,24,Dallas Mavericks,179,173,40097479631024
LaMarcus Aldridge,San Antonio Spurs,1/2/18,2017,2983,1610612759,400975296,4,3,29,0,Jump Shot,3PT Field Goal,26,New York Knicks,71,252,4009752964329
Kyle Lowry,Toronto Raptors,4/4/18,2017,3012,1610612761,400975917,1,2,31,0,Jump Shot,3PT Field Goal,25,Boston Celtics,-11,258,4009759171231
Kristaps Porzingis,New York Knicks,11/3/17,2017,3102531,1610612752,400974875,1,4,16,0,Jump Shot,2PT Field Goal,19,Phoenix Suns,170,96,4009748751416
Kyle Lowry,Toronto Raptors,10/21/17,2017,3012,1610612761,400974778,2,0,53,1,Jump Shot,3PT Field Goal,25,Philadelphia 76ers,-81,244,4009747782053
Kyle Lowry,Toronto Raptors,10/25/17,2017,3012,1610612761,400974814,3,9,15,0,Jump Shot,3PT Field Goal,25,Golden State Warriors,129,218,4009748143915
LaMarcus Aldridge,San Antonio Spurs,10/21/17,2017,2983,1610612759,400974782,3,9,29,0,Jump Shot,2PT Field Goal,17,Chicago Bulls,-176,12,4009747823929
Arron Afflalo,Orlando Magic,11/11/17,2017,3187,1610612753,400974936,2,10,4,0,Jump Shot,2PT Field Goal,14,Denver Nuggets,148,-5,4009749362104
DeMarcus Cousins,New Orleans Pelicans,12/29/17,2017,4258,1610612740,400975271,2,7,6,1,Jump Shot,3PT Field Goal,26,Dallas Mavericks,68,254,400975271276
Kentavious CaldwellPope,Los Angeles Lakers,4/6/18,2017,2581018,1610612747,400975936,1,2,8,0,Jump Shot,3PT Field Goal,26,Minnesota Timberwolves,-81,252,400975936128
Draymond Green,Golden State Warriors,10/23/17,2017,6589,1610612744,400974796,3,10,44,0,Jump Shot,3PT Field Goal,25,Dallas Mavericks,98,232,40097479631044
Kristaps Porzingis,New York Knicks,11/3/17,2017,3102531,1610612752,400974875,4,2,37,0,Jump Shot,2PT Field Goal,15,Phoenix Suns,-94,125,4009748754237
Aaron Gordon,Orlando Magic,12/3/17,2017,3064290,1610612753,400975085,3,1,52,0,Jump Shot,3PT Field Goal,25,New York Knicks,-92,239,4009750853152
DeMar DeRozan,Toronto Raptors,11/3/17,2017,3978,1610612761,400974879,3,5,22,1,Jump Shot,3PT Field Goal,24,Utah Jazz,-228,100,4009748793522
James Harden,Houston Rockets,12/22/17,2017,3992,1610612745,400975226,1,10,43,0,Jump Shot,3PT Field Goal,25,Los Angeles Clippers,-13,253,40097522611043
Kyle Lowry,Toronto Raptors,11/22/17,2017,3012,1610612761,400975009,3,8,47,0,Jump Shot,2PT Field Goal,19,New York Knicks,160,105,4009750093847
DeMar DeRozan,Toronto Raptors,4/4/18,2017,3978,1610612761,400975917,3,5,24,1,Jump Shot,3PT Field Goal,26,Boston Celtics,169,201,4009759173524
